,review_text,review_rating
15,salah satu penyesalan terbesar tidak beli brush sedari dulu dulu sempet beli kuas murah harga brush cukup lumayan ternyata cuma buang duit aja tidak brush seoke bulunya tebel halus banget mau apply apapun even cuma apply bb cream aja hasilnya jadi super duper bagussss buat alas bedak bb cream jadi nempel dimuka super mulussssss rata muka perlu perjuangan haha emang menohok hati pas beli awal cuma brush awet banget kokk sampe bertahun udah dicuci berkali tidak rontok salah satu senjata wajib punya worth it banget,5
16,produk pencuci muka merk favoritku sangat cocok kulit dengn tipe acne prone menyebabkan wajah merminyak ataupun menjadi kekerasan produk - produk facial wash lainnya produk sangat mudah ditemukan toko toko terdekat,5
17,pertama kali cobain pakai punya mama aku kira skii brand treatment buat usia th keatas jadi tidak pernah tertarik buat coba pdhl dirumah tetapi tau ternyataaa selama salah besar skii malah bagus buat aku yang umur remaja waktu berasa banget pakai fte karena muka aku jadi glowing semenjak pakai essence semenjak aku tidak pernah pakai yang fte skii sempat diprotes mama sih gegara fte nya aku mintain mulu harganya lumayan jg sih hihihi tetapi gpp kan buat investasi muka aku donk sooo far skii fte is the best,5
18,aku termasuk pemilih masalah lip balm coba produk bener-bener langsung jatuh cinta teksturnya ringan bener-bener melembabkan bibir aku jadi lengket tidak menggumpal produk setipe yang pernah aku coba kemasan wise ringkih punyaku puterannya broken jadi sekarang berjuang pakainya,5
19,suka banget sama cushion biasa akhirnya aku mau coba pore biasa deh gatel liat barang baru bawaannya mau coba sayangnya aku cocok pakai jadinya bintik halus pada kulit keluar jerawat kecil- kecil overall coverage feelnya sama cushion biasa,5
20,awalnya beli sponge ngikutin trend baru kali berasa banget enaknya pakai si beauty blender riasan jadi lebih bagus cukup pakai sponge udha buat full face riasan produck maksudnya dipakai aplikasi foundation powder blush disaat bersamaan bersihinnya gampang banget mudah dibawa traveling,5
21,suka banget sama sun screen teksturnya lembut nyaman dikulit cepat meresap gak licin kalau kena air keringat gak buat kulit jadi belang kalau dipanasan spf nya besar jadi gak perlu dikit-dikit apply sayangnya harganya lumayan mahal susah ditemuin,5
22,mungkin aku repurchase suka sangat menginginkan mau cobain produk lainnya suka banget sama sunscreen satu mengandung spf walo bagusnya produk gak lengket oily atopun ninggalin white cast cepet meresap jadi lumayan cepet ngaplikasiinnya,5
23,punya beberapa lipstik tom ford berhenti beli ternyata teksturnya mudah diaplikasikan warnanya terlihat alami tetapi tidak tampak kering penting staying powernya bagus banget claim tahan lama makan x tetap bagus perlu touch up suka sekali lipstik staying pwer-nya bagus buat bibir kering,5
24,segala anti aging beli terutama skincare kiehls so far kiehls cocok kulit serum aku pakai biasanya tidur hari pemakaian selama hari awal make dulu dikasih samplenya sampe habis aku pakai sample size-nya bertahan sebulanan hasilnya ternyata benar-benar mengurangi garis kerutan halus diwajah kulit wajah lebih lembab kenyal lebih cerah sehat you should try to get a healthier skin recommended dan i will purchase this,5
25,jatuh cinta sama lime crime kalau suedeberry pink velvet habis beli coba red velvet riot warnanya awet banget walaupun makan minum berkali-kali seharian cukup x oles tahan sore recomended,5
26,sebelumnya bukan tipe orang pemakai foundation/bb cream/cc cream/dd cream permasalahan wajah berjerawat memiliki cc cream seorang teman menghibahkannya baiklah coba terkagum teksturnya ringan mengubah wajah bak porselen meski benar-benar sempurna menutupi pori-pori wajah besar efek dewy ditampilkan membuat wajah terlihat semakin segar meski pemakaian - jam minyak daerah hidung mulai tampak terlihat mengingat kulit tipe acne prone hampir kali pemakaian produk - jerawat timbul wajah bukan masalah besar produk benar-benar bagus dipakai acara-acara khusus pilihan warna nomor sangat cocok warna kulit kuning kecokelatan besar kemungkinan repurchase produk habis juara kelas,5
27,beli pilihan warna natural saya pernah beli light kata ba nya kulit saya bagusnya pakai light tetapi ternyata big no entah warna/emang formulanya kurang bagus i used to benci this product a lot kemarin saya mencoba kata orang-orang dd cream bagus jadi keracunan nih ceritanya beli yaashh ternyata emang kemarin aja salah warna coveragenya tekstur produk dengan cakupan yang tipis dan warna yang halus to medium buat wajah lebih fresh flawless staying powernya lumayan dikulit aku kombinasi more to dry tidak oily sih im loving it so far,5
28,katanya si duplikat nya glamglow langsung aja aku beli olshop langganan ku teksturnya kental banget bau nya mint kaya pepsodent pas pakai susah ratain sih pas udah cuci bau nya aja kerasaan emang mengecilkan pori ngempesein jerawat,5
29,pertama kali mendengar harganya sangat luar biasa mahal sebuah skincare berukuran ml percayalah harganya sangat sebanding kualitasnyatidak menyesal menghabiskan uang produk iniuacukup dipakai menit dibawa tidur hasilnya rasakan berhari-hari cukup seujung jari menggunakannya seluruh wajah awalnya terasa sensansi panas dingin tak lama kemudian masker terasa dingin menyejukkan cocok kelelahan sehabis kuliah bekerja masker melembabkan kulit sempurna,5
30,sekarang merupakan salah satu matte lipstik favorit formulanya enak berbau mudah diaplikasikan berpigmen staying power terlalu lama kalau makan minum cantik sih noda cantik kalau makan besar hilang tinggal sisa walaupun matte sama sekali menyebabkan bibir kering dipakai seharian pakainya mudah sekali lipstik matte lainnya kadang seret packagingnya cantik classic bentuk ujungnya kotak membuat gampang gambar lipstik pout-nya warna bukan warna favorit bukan ct matte lipstik terakhir pencarian warna pas,5
31,brush pertamaku harganya mahal banget since byk kabuki lebih affordable kualitas bulunya bagus banget halus tidak pernah rontok hasil aplikasi powder bagus banget flawless jadinya cinta banget sama brush moga moga awet terus,5
32,suka banget sama aroma coklatnya buat relax begitu hampir sama sih sama seri lainnya ngangkat sel kulit mati buat halus kulit harganya bener murah banget sayangnya susah banget nemuin seri,5
33,satu yang disayangkan produk udah discontinue hiks sedih padahal satunya lipbalm yang oke menurutku sekian banyak lipbalm maybeline warna pinknya cantik pas banget dipakai sehari kemasannya mungil gak makan tempat harganya murah,5
34,waktu beli ni karena lagi diskon harga nya jadi murah banget jadi rb akhirnya beli deh beli warna light pilihan warna paling terang ni cc cream max factor favorit coba pakai ternyata cocok sekali warna nya pas mengcover bekas jerawat dgn cukup baik meskipun tambahib concealer sedikit tetapi sejauh ni bagus hasil nya matte gak berminyak klo tutup dgn bedak jadi awet sekali tahan sehariab halus jg menutup pori jg merawat kulis wajah karena rasa jadi semakin halus kulit cc fream ni selalu menjadi favorit lama nyerah dgn bb cream akhirnya menemukan yang cocok untuk wajah,5
35,doyan banget make liquid lipstick sampe nyari mana-mana shade-nya susah banget sold out banyak olshop kemasan bentuknya persegi kurang handy lebih suka liquid lipstick rounded jadi ditaruh kantung tas ninggalin bekas edges nya texture awalnya diaplikasikan cair sedikit lembut beberapa detik kemudian langsung kering banget nempel bibir jadi baiknya pakai pelembab dulu biar pecah-pecah jatuhnya color/shade birthday suit populer best seller mana-mana cocok dipakai banyak orang tone kulit beragam tadinya ragu tone kulit lebih cool warm taku bakal pucet jadinya eh ternyata lho ajaib biasanya pakai lipstick warna warna yang sesuai dengan warna alami kulit wajah bakal terlihat kusam enggak endurance setengah hari makan sedikit berkurang dibandingkan merek kisaran harga sama sleek matte me paling tahan lama price harganya lumayan terjangkau ribuan kalau olshop,5
36,cinta cinta their scents wanginya herbal banget buat ngerasa kayak spa pemakaian rasanya kulit bersih banget semua kotoran terangkati cinta their branding sayangnya produk aesop sedikit overpriced dgn kualitas yang tidak jauh beda dgn harga yang bawahnyaua,5
37,face wash ringan banget berwarna wangi biasanya pakai mencuci wajah kotoran ringan bukan make up berat judulnya sih whitening series memang produk hada labo aman sama sekali buat kulit putih instan lebih mencerahkan kulit,5
38,pertama suka banget wanginya diaplikasikan kembali berkali-kali biar kerasa terus terus lip balm nivea lainnya lip butter yang melembabkan sekali paling enak dipakai malam hari isinya banyak jadi gak terhitung mahal bakal repurchase untuk wangi yang,5
39,pakai masker direkomendasi sama ba skinfood nya it turns out jadi suka sama masker wangi strawberry berasa banget scrubnya okay muka pakai kali seminggu habis pakai kulit berasa halus kenyal,5
40,bb cream pertama kali muka bumi waktu aku kelas sma waktu aku beli udahtahun lalu aku langsung seneng cobain bagus cocok kulit aku isinya banyak jadi awet banget aku pakeknya,5
41,sunscreen water-based jadi white cast rasa muka lengket berminyak licin kalau pakai sunscreen rasanya ringan menambah beban muka pakai apa-apa tube rasanya habis-habis walaupun dipakai hari pokoknya favorit sunscreen,5
42,perfect peachy pink warna yang sesuai dengan warna alami kulit for my lips my go to lippie kalau bingung mau pakai warna apaa warna cantik banget kalau dipaduin sama riasan mata yang smokey cukup pakai eyeliner mascara aja cocok buat semua skintone sih kalau pakai warna recommended,5
43,waktu bibir pecah dasyat perbedaan musim suhu signifikan tidak sengaja supermarket pas beli pakai hasilnya bagus banget besokannya bibir lembab pecah berkurang pemakaian ketiga kali bibir udah kalem hingga kini nyetok buat dipakai kalau habis kekurangnnya kemasan bulat susah makan temoat bawa,5
44,akhirnya nunggu po karna kehabisan barang mulu excited mau coba pas barang ternyta ukurannya besar shayyy gatau nih habis kapan hehe wangi nya seger begitu scrub emang cukup besar jadi rada hati hati pakainya aku sempet keliru sama pemakaiannya ternyata tidak langsung scrub diemin dulu kulit wajah sekita -mnt aku dikasih tau sama temen aku yang udah lama pakai tidak pernah reaksi kulit karena tidak cocok dengan zat aktif pada produk hemm jadi sebabnya kemarin kulit ku rada cekit cekit terlalu semangat sampe langsung scrub hehe terlepas cuci muka kulit ku kerasa lebih kenyal lembut bangettt aku beli only k pdahal aku biasanya liat harganya -an huhuh recommended sekaliiii,5
45,just got this today from female daily dan i wanna say thank yoouuu pas buka paketannya aku udah sedih seneng dapetnya pilihan warna tbh aku ngarepnya pilihan warna fleur but than i try to apply it on lips i instantly in cinta with this guy penampakannya tube silinder tutupnya bahan doff didominasi warna kesukaan item badan transparan formulanya fast dry jadi tidak masalah kalau kalian buru warnanya super berpigmen aku tidak perlu nyelup aplikatornya mulas seluruh bibir akhirnya aku bersyukur banget pilihan warna keliatan bagus aku warnanya plum aku sih liat warna dasar kulit yang ditentukan oleh gen dan tidak berubah pink begitu cuma halusinasi lol warnanya tidak norak somehow buat kontras kulit jadi buat muka aku cerah padahal tidak pakai make up totally gonna repurchase thisss,5
46,suka banget sama produk pre serum dipakenya biasanya pas habis toner pakai essence serum baunya sih buat aku kayak bau obat banget dipakai biasanya muka keliatan bersih muka jadi keliatan lebih seger aja pemakaian beberapa lama cuman awal susah ngeluarin produk pakai pipet botolnya kaca jadi rawan banget pecah sayang banget harganya termasuk mahal banget,5
47,aku pakai cc cream etude silky awal pakai berasa matte tetapi karena mukaku oily lm malah efek dewy look although coverage minim mank cc cream lebih cocok dipakai kulit wajahnya tidak bermasalah kemasan attractive,5
48,gak nyangka bakalan cocok sama sabun muka scrubnya halus jadi gakpapa kalau dipakai daily wanginya enak paling penting gak buat muka kering pasca pemakaian cocok banget sama kulitku super kering suka d,5
49,aku udah mulai memakai produk pencuci muka sejak tahun lalu pernah ganti produk uda cocok suka banget sama wanginya kali habis cuci muka ngerasa bersih segar banget,5
50,sekarang aku ngerti banget orang-orang ngerave nivea lip butter-lip balm raspberry rose bener-bener comforting banget wangingnya memang lebih scent sih kalau kata aku dibibir tidak kerasa pakainya perlu banyak-banyak aku punya semua varian nivea lip butter baru rilis indonesia paling aku suka entah aku merasa diantara keempat raspberry rose thick paling enak konsistensinya bibir i highly recommended this flavor if you like sweet thing,5
51,akhirnya aku mencoba bioderma baca reviewnya awalnya pengen coba sebium karena yang sensibio lebih aman buat bersihin daerah mata bibir akhirnya aku pilih kalau habis bersihin muka pakai muka rasanya bersih banget biasanya aku klo lagi aktivitas keluar cuma pakai pelembab sunscreen bedak tabur dibersihin pakai kapas sebenarnya udah ngerasa cukup aku iseng bersihin pakai kapas ke- ternyata kotorannya pas rumah aja pakai face wash aku suka pakai ternyata pas dibersihin tetep kotorannya padahal aku cuma pakai pelembab kalau lagi pakai riasan berat kayaknya bakal pakai banyak kapas jadi kalau buat aku mending buat bersihin riasan yang ringanoverall aku suka banget sama sensibio repurchase maybe,5
52,mencoba sk ii fte sewaktu kondisi kulit sedang reaksi kulit karena tidak cocok dengan zat aktif pada produk parah mungkin faktor hormon skincare korea favorit sepertinya quotkebalquot mampu mengatasi masalah jerawat timbul silih berganti wajah satu jerawat muncul diobati esoknya muncul tempat terus berulang-ulang hingga merasa tahu berbuat apa alhirnya atas review female daily mencoba sk ii first step membeli starter kit nya fte ftcl repair c memang langsung instan jerawat hilang perhatikan semakin lama kondisi kulit membaik hari hari jerawat kempis datang tempat benar-benar hilang pemakaian teratur pagi malam selama bulan pori-pori tampak lebih kecil kulit terasa lebih halus dipegang benar-benar puas akhirnya memutuskan membeli full sizenya,5
53,this is one of the best product i ever purchase tidak nyesel sama sekali pertamanya beli iseng coba-coba coba bener-bener happy tidak mau pindah hati lebay hahaha tekstur scrub pas tidak terlalu kasar tidak terlalu halus wanginya sama kelembab-an nya efek dihasilkan sehabis pakai produk bener-bener memuaskan kulit terasa halus lembab terlihat dewy habis pakai body lotion puas banget sama produk beli body butter type sama totally worthed it recommended,5
54,seol whithening sun bbc oke banget gak oxy nempel seharian gak buat jerawatan glowing seharian buat muka lebih cerah halus suka banget sayang harganya mahal banget buat gak sanggup repurchase full size,5
55,pecinta peel off mask my produk yang selalu digunakan di rutinitas kecantikan mask teksturnya kental lengket wanginya herbal enak banget aku suka pakai tidur ketiduran peel off kerasa nyelekit sedikit aku malah suka hasilnya kulit terasa sekali lebih bersih komedo keangkat lebih cerah iya jerawat kempis tiap habis pakai repurchase,5
56,udah repurchase berkali kali seneng banget gampang banget ngebersihan muka make up aku pakee gaperlu ribet ribet double cleansing dimukaku pakai tidak kering tidak ngerasa terasa ditarik,5
57,aku suka banget sama warna bright pink sariayu emang hebat banget deh untu urusan lipstick long lasting berpigmen good texture lembab lipstick cocok pakai siang malam menutup bibir hitam sekalipun,5
58,suka sama bb cream ringan banget wajah cuma waktu aku beli pilihan warnanya keterangan jadi aku gak pakai lagidan gak buat wajah ku kusam berjerawatdan packagingnya cewek bangett pink begitu,5
59,yes finally i found the other essence sih better dibanding sk ii tidak tau cuma essence tidak lengket kalau applykan diwajah beda sama sk ii pribadi menggunakan essence sk ii sedikit lengket dont know why after using this wajah terlihat lebih glowing ajah back to namanya cocokan sih cuma this is one its good one too seneng ajah makenya dipakai selang seling sih sk ii fte hasilnya sama bagus ko so far worth to buy too for me penting lebih sehat ajah kulit area wajah,5
60,sebuah produk pelindung sinar uv spf whitening derm definition sangat mudah menyerap lengket sunblock umumnya gunakan produk waktu bali bermain-main pantai siang hari kulit meraaaaahh terbakaar subhanallah bertahun tahun pakai sunblock tebel-tebel muka aja merah kebakarr produk berhasil melindungi kulit sengatan matahari puas bangett rasanya habis pakai tiap hari tipis-tipis aja soalnya mahal,5
61,serum versi terbaru cellumination essence ex pertama kali mencoba langsung jatuh cinta sama wanginya dibandingkan serum whitening kayak sk ii whitening power spots specialist serum memberikan efek hidrasi kulitku tidak ngeringin kayak wpss bantu menyamarkan noda bekas jerawat pastinya mencerahkan,5
62,on my second purchase suka banget habis pakai masker itu langsung muka nya kaya cerah banget aku suka wanginya khas mint gituteskturnya okeyang paling penting bener bekerja langsung kemasan bagus sayangnya exp date nya cpt banget jadi aku selalu beli kemasan kecil which is lebih mahal kalau diitung,5
63,walaupun harganya rb an tetapi dapet refillnya jadi itung dapet biji lah wangi nya enak banget soft begitu gak kyk bbcream/foundation laen yang baunya bau foundation banget wanginya kyk lotion begitu terus dipakenya merata banget gak keliatan berdempul putihnya jadi kyk korea begitu wkwkwkkw katanya klo spf d bersihinnya pakai riasan remover tidak cukup sabun aja,5
64,my fave exfoliate mask banyak review peringkat nya bagus produknya worth to try aku pakai cukup lama mau hampir habis gak sabar buat pesen black sugar mask dipakai keadaan kulit wajah basah sehabis pakai toner basahin sedikit kulitnya butiran gula memang kasar gede-gede makanya dibutuhkan kondisi kulit basah biasanya sekaligus buat exfoliate bibir jadi nya bibir ikutan lembut hehehe biasanya aku exfoliate lembut arah memutar keluar didiemin kurang lebih - menit sehabis dibilang kulit nya berasa bersih lembab aku pakai seminggu sekali,5
65,my current favorite mask glamglow youthmud emang hypenya gede banget but i find it worth the raves buat kulit cerah bersih da kenceng pori-pori keliatan lebih kecil mungkin kulit lebih kenceng blackheads keangkat beberapa kali pemakaian kulit makin keliatan cerah glowy teksturnya thick gampang di-spread seluruh muka lucu banget masker daun-daun tehnya nempel begitu dan i cinta the calming smell too,5
66,aku punya jenis kulit sensitiv jadi tidak pakai sembarang produk ternyata coba scrub aku cocok aman aja cukup dipakai x seminggu biasanya aku pakai dulu terus lanjut pakai face wash hasilnya wajah jadi enteng halus lebih segar tidak punya aroma yang menyengat cuma bau mint begitu so far produk oke banget dan i cinta,5
67,pakai sabun sejak tahun lalu direkomendasiin dokter spkk langgananku kulitku rentan alergi super sensitif awalnya berasa aneh waktu mandi cuci muka pakai cetaphil gak ngeluarin busa haha lama-lama terbiasa hasil yang jelas kulihat kulitku jadi lembut gak kering bahkan pakai body lotion kering setia sabun in isampai sekarang memang harganya cukup mahal,5
68,suka banget ma warna lipstiknya no tuh ya pas banget ama warna bibir ku kelihatan natural banget bahan lipstiknya tuh buat bibir berminyak kayak makan gorengan nempel banget dah bibir pokonya kudu wajib beli kalau udah habis,5
69,isinya lumayan banyak harganya murah aku beli ribuan baunya enak pakai rasanya kulitku lebih lembab sejauh blm efek samping sih kalau lebih cerah sih blm perubahan hehehehe gk buat wajah jerawatan,5
70,pertama gak percaya kalau fte buat muka glowing dan memperbaiki struktur kulit sering baca review akhirnya menyerah memutuskan membeli pitera set emang bener pertama pemakaian muncul banyak jerawat katanya sih detoksifikasi sempet berhenti beberapa bulan tetapi penasaran akhirnya balik pakai rangkaian skii alhamdulillah jerawat berkurang muka keliatan kusam dan bekas jerawat sekarang jadi bersih sehat,5
71,peeerrrrrffffeeeeecccttttt just one word seminggu pakai wajah jadi bersih kenyal jerawat berkurang cuma memang telaten sih pakenya kayaknya tidak enak kalau ditimpa sama skincare jadi pakai doang pakai malam hari aku biasanya pakai cuci muka/wudhu kantor biar tidak kering sssstttt olesin luka setengah kering bakal buat lapisan kulit baru noda hitam aku biasa pakai begitu jerawat pecahnya jadi luka,5
72,waktu pertama beli mendadak mau jalan pantai pakainya banyak lumayan gampang ngebaurnya biasanya kan kalau sunblock susah dibaurin lengket lotion buat lengket yang penting tidak buat kulit hitam,5
73,aku suka banget sama varian scrub the body shop jadinya cepet habis wanginya manis banget so far varian scrub the body shop paling favorit scrubnya kyk terbuat seed begitu jadi tidak kasar kulit kalau varian keluar aku pengen repurchase,5
74,clear lebih suka suka banget malahan exfoliant favorit pokoknya aku pakai seminggu sekali soalnya takut kalaunya pemakaian berlebih dehidrasi iritasi bahkan reaksi kulit karena tidak cocok dengan zat aktif pada produk soalnya pernah sekali bener-bener magic sih pori-pori jadi lebih kalem bekas-bekas jerawat jadi makin berkurang muka lebih bersih sebelumnya pakai bha seneng banget bakal repurchase terus mungkin bakal mau coba gel katanya lebih hemat gel sih liquid,5
75,pakai udah jalan mau bulan lah cocok kulitku memang susah pembilasan bilas kulit jadi lembab lap pakai handuk kulit jadi kering sukaaaa banget jadi gak berminyak begitu repurchase dong,5
76,sama kaya si lulur kocok lulur praktis banget kalalu lulur kocok cenderung terlalu cair kalau lulur lebih lembut sekental/creamy lulur non-tradisional enak banget baunya buat kulit halus keliatan bersih harganya murah mustika ratu pakai bahan tradisional jadi rasanya aman aja kalau mau dipakai terus menerus minggu sekali mungkin,5
77,my other favourite essence from sk-ii aku pakai seri whitening aku penasaran coba pakai hasilnya cocok banget sama kulit oily sensitifku gak buat break out ampuh buat memudarkan noda aku bilang pudar gak instant buat hilangin noda wajah masalahku noda bekas jerawat menghitam lama-lama pudar hilang walaupun hasilnya gak instant gak mengecewakan kok asal sabar sekali beli full size nya beberapa bulan pemakaian worth it banget deh harga mahal gak bohong sesuai banget sama hasilnya,5
78,awaknya cuma coba-coba aja oake cleansing pixy udah coba pakai beberapa produk malah jadi jerawatan tidak tahan sama kandungan alkoholnya pakai pixy ternyata buat wajah jadi bersih cocok aku tidak buat jerawatan tidak buat kulit kering tidak rempong hihi,5
79,magic satu kata buat cc cream chanel suka banget my most favorite cc cream bener buat muka terlihat beda cerah glowing wangiii harganya termasuk mahal buat pertimbangan repurchase bit so far i cinta it,5
80,my produk yang selalu digunakan di rutinitas kecantikan sekarang tergantikan pakai produk dokter akhirnya lepas produknya serum anr serum membuat muka halus bright kalau jerawat bekasnya cepat hilang sekaligus memperbaiki teksturnya benar-benar nolong banget soalnya kulitku acne prone,5
81,pertama kali pakai nyentuh scrubnya geday begitu takut mau oles mukatapi pas dimassage muka scrubnya tidak kasarternyata dibaca scrubnya kulit walnut ya hasilnya scrubbing kulit jadi alussss rasa kesat perihpadahal scrubnya gede begitu bahkan suamiku jadi ikutan scrubbing pakai inidia bilang kulitnya berasa lebih bersih pakai,5
82,leather is unique dan spesific pilihan warna gak semua merek lipstick ngeluarin pilihan warna deep violet begini makanya penasaran diaplikasikan bibir warnanya bold banget yaaa kalau pakai gothic eyes jadi deh make up ala vamps sejauh lippie stix pilihan warna leather gak dipakai dibanyak acara dress code tertentu buat sekedar keperluan review,5
83,aku beli produk kebetulan waktu mau outing daerah sukabumi punya pengalaman kulit mengelupas kalau kelamaan daerah terlalu panas terlalu dingin jadi selalu perpare sunblock face body suka produk nivea langsung menyerap kulit this product working for me kulit kenyal sepanjang hari bebas kulit kering/mengelupas wanginya calm enak soi will repurchase but just in case ajaalias kalau mau daerah ekstrim panas/dingin harganyaoukaaayyyyy,5
84,one of my favorite masker buat muka jadi lebih cerah ngebantu mengurangi minyak berlebih pori-pori hidung keliatan lebih bersih mengecil habis pakai masker meskipun efeknya cuma p aku suka sama masker langsung dipakai diracik dulu sama air maklum habis capek pulang kerja kalau mau maskeran pengennya praktis hehe masker lebih diperuntukkan tipe kulit oily menyerap minyak tipe kulit normal/kering sih aku rasa aja pakai mungkin jangan terlalu lama menyebabkan kulit kering overall im satisfied with this mask dan going to repurchase again,5
85,suka banget sama kuas punya kuas bedak powder brush ecotools set alicia silverstone sigma f large powder brush si rt juaranya bulu kuannya lebih banyak hampir kali lipat saingan-saingannya membuat urusan berbedak jadi cuma perlu beberapa sapuan wajib punya,5
86,suka banget sama pilihan warna sultry bibir pakai nya tap tap aja biar gk terlalu buram sehari hari warna nya masuk kalau buat pergi malem buat baru belajar pakai lipstick merah berani jreng coba sultry dlu aku suka pakai si sultry as cream blush biar matchy matchy sama bibir hehe,5
87,produk hadalabo semua aku suka murah kualitasnya bagus lotion aku bilang sih pelembab melembabkan kulit sangat kering mengelupas kandungannya lembut banget awal pakai langsung meresap kulit langsung lembab kulit wajahnya emang kelihatannya kayak kusam muka biarkan dulu beberapa jam basahnya hilang muka jadi segar bahkan pemakaian minggu kelihatan hasilnya dikira perawatan mahal kulit jadi bersih berseri lembab kayak artis korea dijamin lhoh aku buktikan,5
88,sukaaaak sama facial foam greentea pas cuci muka pakai facial foam muka tidak keset rasanya kulit kenyal begitu facial foam tidak buat kering asal makenya sesuai aturan ml/sebiji jagung kalau kelebihan buat kulit terasa ditarik super kering aku suka banget lah sama wangi facial foam seger irit banget harganya murah,5
